Publisher,Name,Gender,Appearances,Year,Month
Marvel,Delroy Garrett Jr. (Earth-616),Male,98.0,1998.0,9
Marvel,Anya Corazon (Earth-616),Female,98.0,2004.0,8
Marvel,Victoria Hand (Earth-616),Female,98.0,2009.0,2
Marvel,Margaret Carter (Earth-616),Female,97.0,1966.0,3
Marvel,Clay Quartermain (Earth-616),Male,97.0,1967.0,12
Marvel,Ghost (Earth-616),Male,97.0,1987.0,6
Marvel,Jill Stacy (Earth-616),Female,97.0,1997.0,1
Marvel,Abigail Brand (Earth-616),Female,97.0,2004.0,9
Marvel,Carlie Cooper (Earth-616),Female,97.0,2008.0,1
Marvel,Paul Duval (Earth-616),Male,96.0,1964.0,8
Marvel,Blastaar (Earth-616),Male,96.0,1967.0,5
Marvel,Jericho Drumm (Earth-616),Male,96.0,1973.0,9
Marvel,Ruth Aldine (Earth-616),Female,96.0,2005.0,1
Marvel,Azura (Earth-616),Female,95.0,1940.0,8
Marvel,Cyclone (Horse) (Earth-616),Male,95.0,1948.0,3
Marvel,Matthew Masters (Earth-616),Male,95.0,1948.0,12
Marvel,Luna Maximoff (Earth-616),Female,95.0,1982.0,3
Marvel,Silhouette Chord (Earth-616),Female,95.0,1990.0,8
Marvel,Attuma (Earth-616),Male,94.0,1964.0,12
Marvel,Sally Blevins (Earth-616),Female,94.0,1986.0,8
Marvel,James Sanders (Earth-616),Male,93.0,1969.0,10
Marvel,Denis Nayland Smith (Earth-616),Male,93.0,1973.0,12
Marvel,Andreas von Strucker (Earth-616),Male,93.0,1985.0,6
Marvel,Patricia Tilby (Earth-616),Female,93.0,1986.0,8
Marvel,Michael Collins (Earth-616),Male,93.0,1990.0,7
Marvel,Groot (Earth-616),Male,92.0,1960.0,11
Marvel,Vashti Cleito-Son (Earth-616),Male,92.0,1965.0,9
Marvel,Eric Williams (Earth-616),Male,92.0,1968.0,5
Marvel,Gaea (Earth-616),Female,92.0,1975.0,-1
Marvel,Raza Longknife (Earth-616),Male,92.0,1977.0,10
Marvel,Rom (Earth-616),Male,92.0,1979.0,12
Marvel,Selene Gallio (Earth-616),Female,92.0,1983.0,11
Marvel,Norman Harold Osborn (Earth-616),Male,92.0,1985.0,4
Marvel,Michiko Musashi (Earth-616),Female,92.0,1992.0,10
Marvel,Skaar (Earth-616),Male,92.0,2008.0,1
Marvel,Ulik (Earth-616),Male,91.0,1967.0,-1
Marvel,Roxanne Simpson (Earth-616),Female,91.0,1972.0,8
Marvel,Sinthea Shmidt (Earth-616),Female,91.0,1984.0,-1
Marvel,George Washington Bridge (Earth-616),Male,91.0,1991.0,8
Marvel,Molly Hayes (Earth-616),Female,90.0,2003.0,7
Marvel,Klaus Voorhees (Earth-616),Male,89.0,1963.0,11
Marvel,Vanisher (Earth-616),Male,89.0,1963.0,11
Marvel,Skurge (Earth-616),Male,88.0,1964.0,4
Marvel,Arthur Parks (Earth-616),Male,88.0,1966.0,11
Marvel,Bernadette Rosenthal (Earth-616),Female,88.0,1980.0,7
Marvel,Nathan Lubensky (Earth-616),Male,87.0,1980.0,10
Marvel,David Haller (Earth-616),Male,87.0,1985.0,3
Marvel,Lemar Hoskins (Earth-616),Male,87.0,1986.0,11
Marvel,Donald Pierce (Earth-616),Male,86.0,1980.0,1
Marvel,Joseph Chapman (Earth-616),Male,86.0,1981.0,1
Marvel,Karolina Dean (Earth-616),Female,86.0,2003.0,7
Marvel,Bastion (Earth-616),Male,85.0,1996.0,5
Marvel,Kull (Earth-616),Male,84.0,1970.0,10
Marvel,Satana Hellstrom (Earth-616),Female,84.0,1973.0,10
Marvel,Laynia Petrovna (Earth-616),Female,84.0,1976.0,8
Marvel,Night Raven (Vigilante) (Earth-616),Male,84.0,1979.0,3
Marvel,Kavita Rao (Earth-616),Female,84.0,2004.0,7
Marvel,Danielle Cage (Earth-616),Female,84.0,2006.0,3
Marvel,Frederick Foswell (Earth-616),Male,83.0,1964.0,3
Marvel,John Greycrow (Earth-616),Male,83.0,1986.0,10
Marvel,Michael Duffy (Earth-616),Male,82.0,1941.0,3
Marvel,Eric Koenig (Earth-616),Male,82.0,1966.0,-1
Marvel,Zheng Zu (Earth-616),Male,82.0,1973.0,12
Marvel,Keniuchio Harada (Earth-616),Male,82.0,1974.0,7
Marvel,Irene Adler (Earth-616),Female,82.0,1981.0,1
Marvel,Marrina Smallwood (Earth-616),Female,82.0,1983.0,8
Marvel,Fred Davis Jr. (Earth-616),Male,81.0,1945.0,8
Marvel,Zelda DuBois (Earth-616),Female,81.0,1965.0,3
Marvel,Beyonder (Earth-616),Male,81.0,1984.0,5
Marvel,Roxanne Washington (Earth-616),Female,81.0,2005.0,8
Marvel,Bonita Juarez (Earth-616),Female,80.0,1981.0,11
Marvel,Surtur (Earth-616),Male,79.0,1963.0,10
Marvel,Stranger (Cosmic Being) (Earth-616),Male,79.0,1965.0,5
Marvel,Brandy Clark (Earth-616),Female,79.0,1979.0,12
Marvel,Lillian Crawley (Earth-616),Female,79.0,1983.0,8
Marvel,Ichabod (Earth-616),Male,78.0,1948.0,12
Marvel,Russell Collins (Earth-616),Male,78.0,1986.0,-1
Marvel,Michael Badilino (Earth-616),Male,78.0,1992.0,1
Marvel,Helen Takahama (Earth-616),Female,78.0,1997.0,4
Marvel,En Sabah Nur (Evan Sabahnur) (Earth-616),Male,78.0,2011.0,6
Marvel,Dai Thomas (Earth-616),Male,77.0,1975.0,9
Marvel,Maria Callasantos (Earth-616),Female,77.0,1991.0,3
Marvel,Sally Avril (Earth-616),Female,76.0,1962.0,8
Marvel,Ebenezer Laughton (Earth-616),Male,76.0,1964.0,3
Marvel,Pluto (Olympian) (Earth-616),Male,76.0,1966.0,4
Marvel,Arnim Zola (Earth-616),Male,76.0,1977.0,4
Marvel,Mariko Yashida (Earth-616),Female,76.0,1979.0,-1
Marvel,Dallas Riordan (Earth-616),Female,76.0,1997.0,4
Marvel,Hannibal King (Earth-616),Male,75.0,1974.0,10
Marvel,Thomas Cassidy (Earth-616),Male,75.0,1976.0,6
Marvel,Kara Killgrave (Earth-616),Female,75.0,1986.0,12
Marvel,Jess\u00e1n Hoan (Earth-616),Female,75.0,1988.0,5
Marvel,Daisy Johnson (Earth-616),Female,75.0,2004.0,7
Marvel,John Horton (Earth-616),Male,74.0,1972.0,11
Marvel,Cecilia Reyes (Earth-616),Female,74.0,1997.0,6
Marvel,Barnell Bohusk (Earth-616),Male,74.0,2001.0,10
Marvel,Victor Mancha (Earth-616),Male,74.0,2005.0,4
Marvel,Awesome Android (Earth-616),Male,73.0,1963.0,6
Marvel,Samuel Smithers (Earth-616),Male,73.0,1963.0,10
Marvel,Wilbur Day (Earth-616),Male,73.0,1965.0,6
Marvel,Silvio Manfredi (Earth-616),Male,73.0,1969.0,6
Marvel,Richard Fisk (Earth-616),Male,73.0,1970.0,4
Marvel,Edward Whelan (Earth-616),Male,73.0,1982.0,8
Marvel,Donald Gill (Earth-616),Male,73.0,1987.0,10
Marvel,Alani Ryan (Earth-616),Female,73.0,2004.0,6
Marvel,Aarkus (Earth-616),Male,72.0,1940.0,11
Marvel,Aloysius Kare (Earth-616),Male,72.0,1950.0,11
Marvel,Ringo Kid (Earth-616),Male,72.0,1954.0,8
Marvel,Maynard Tiboldt (Earth-616),Male,72.0,1962.0,9
Marvel,Esteban Coraz\u00f3n de Ablo (Earth-616),Male,72.0,1964.0,9
Marvel,Marvin Flumm (Earth-616),Male,72.0,1966.0,-1
Marvel,Nathaniel Richards (Earth-616),Male,72.0,1984.0,11
Marvel,Kathryn Cushing (Earth-616),Female,72.0,1985.0,11
Marvel,Cameron Hodge (Earth-616),Male,72.0,1986.0,-1
Marvel,Alistaire Stuart (Earth-616),Male,72.0,1989.0,3
Marvel,Stacy Dolan (Earth-616),Female,72.0,1990.0,5
Marvel,Sleepwalker (Earth-616),Male,72.0,1991.0,6
Marvel,Ben Hamill (Earth-616),Male,72.0,2004.0,1
Marvel,Ivan Kragoff (Earth-616),Male,71.0,1963.0,4
Marvel,Marco Scarlotti (Earth-616),Male,71.0,1968.0,1
Marvel,Jennifer Takeda (Earth-616),Female,71.0,2010.0,8
Marvel,Broo (Earth-616),Male,71.0,2011.0,9
Marvel,Robert Grayson (Earth-616),Male,70.0,1950.0,12
Marvel,Boris Bullski (Earth-616),Male,70.0,1965.0,9
Marvel,Maximillian Coleridge (Earth-616),Male,70.0,1976.0,4
Marvel,Oracle (Sybil) (Earth-616),Female,70.0,1977.0,10
Marvel,Hope Abbott (Earth-616),Female,70.0,2005.0,6
Marvel,"Nicholas Fury, Jr. (Earth-616)",Male,70.0,2012.0,1
Marvel,Fin Fang Foom (Earth-616),Male,69.0,1961.0,10
Marvel,Shalla-Bal (Earth-616),Female,69.0,1968.0,8
Marvel,Samuel Saxon (Earth-616),Male,69.0,1969.0,-1
Marvel,Jean DeWolff (Earth-616),Female,69.0,1976.0,8
Marvel,Blanche Sitznski (Earth-616),Female,69.0,1980.0,6
Marvel,Tanya Sealy (Earth-616),Female,69.0,1980.0,6
Marvel,Joy Mercado (Earth-616),Female,69.0,1983.0,9
Marvel,Bennet du Paris (Earth-616),Male,69.0,1993.0,7
Marvel,Martha Franklin (Earth-616),Female,69.0,1998.0,11
Marvel,Bentley Wittman (Clone) (Earth-616),Male,69.0,2009.0,10
Marvel,Rachel van Helsing (Earth-616),Female,68.0,1972.0,7
Marvel,Jerome Beechman (Earth-616),Male,68.0,1973.0,6
Marvel,Tyros (Earth-616),Male,68.0,1979.0,10
Marvel,Yukio (Earth-616),Female,68.0,1982.0,9
Marvel,Lila Cheney (Earth-616),Female,68.0,1984.0,11
Marvel,Thomas Fireheart (Earth-616),Male,68.0,1984.0,9
Marvel,Everett Ross (Earth-616),Male,68.0,1998.0,9
Marvel,Criti Noll (Clone) (Earth-616),Female,68.0,2006.0,9
Marvel,Kenneth Hale (Earth-616),Male,67.0,1954.0,3
Marvel,Korg (Earth-616),Male,67.0,1962.0,8
Marvel,Mark Raxton (Earth-616),Male,67.0,1965.0,9
Marvel,Calvin Rankin (Earth-616),Male,67.0,1966.0,4
Marvel,Basil Sandhurst (Earth-616),Male,67.0,1969.0,4
Marvel,Hobie Brown (Earth-616),Male,67.0,1969.0,11
Marvel,Topaz (Earth-616),Female,67.0,1974.0,1
Marvel,Shadow King (Earth-616),Male,67.0,1979.0,1
Marvel,William Cross (Earth-616),Male,67.0,1979.0,6
Marvel,Lance Bannon (Earth-616),Male,67.0,1980.0,9
Marvel,Rita DeMara (Earth-616),Female,67.0,1986.0,-1
Marvel,Tong (Moloid) (Earth-616),Female,67.0,2010.0,3
Marvel,Romulus Augustulus (Earth-616),Male,66.0,1963.0,1
Marvel,Super-Adaptoid (Earth-616),Male,66.0,1966.0,10
Marvel,John Proudstar (Earth-616),Male,66.0,1975.0,5
Marvel,Christoph Nord (Earth-616),Male,66.0,1992.0,-1
Marvel,Maya Lopez (Earth-616),Female,66.0,1999.0,12
Marvel,Old Lace (Earth-616),Female,66.0,2003.0,8
Marvel,Humberto Lopez (Earth-616),Male,66.0,2009.0,5
Marvel,Morgan le Fay (Earth-616),Female,65.0,1955.0,5
Marvel,Luchino Nefaria (Earth-616),Male,65.0,1965.0,-1
Marvel,Jennifer Kale (Earth-616),Female,65.0,1972.0,12
Marvel,Douglas Scott (Earth-616),Male,65.0,1981.0,10
Marvel,Ashley Kafka (Earth-616),Female,65.0,1991.0,7
Marvel,Robert Herman (Earth-616),Male,65.0,2001.0,10
Marvel,Shuri (Earth-616),Female,65.0,2005.0,5
Marvel,Justin Hammer (Earth-616),Male,64.0,1979.0,3
Marvel,Michael Steel (Earth-616),Male,64.0,1980.0,12
Marvel,Kristoff Vernard (Earth-616),Male,64.0,1982.0,10
Marvel,Gateway (Earth-616),Male,64.0,1988.0,5
Marvel,Lily Hollister (Earth-616),Female,64.0,2008.0,1
Marvel,Tyr Odinson (Earth-616),Male,63.0,1962.0,10
Marvel,Krang (Earth-616),Male,63.0,1963.0,9
Marvel,Zebediah Killgrave (Earth-616),Male,63.0,1964.0,10
Marvel,En Dwi Gast (Earth-616),Male,63.0,1969.0,10
Marvel,Arthur Stacy (Earth-616),Male,63.0,1971.0,-1
Marvel,David Griffith (Earth-616),Male,63.0,1972.0,8
Marvel,Franklin Hall (Earth-616),Male,63.0,1977.0,4
Marvel,Microtron (Earth-616),Unknown,63.0,1979.0,1
Marvel,Sara Wolfe (Earth-616),Female,63.0,1979.0,12
Marvel,Simon Utrecht (Earth-616),Male,63.0,1980.0,12
Marvel,Vertigo (Savage Land Mutate) (Earth-616),Female,63.0,1982.0,3
Marvel,Armando Mu\u00f1oz (Earth-616),Male,63.0,2006.0,2
Marvel,Jeanne Foucault (Earth-616),Female,63.0,2010.0,8
Marvel,Bruno Horgan (Earth-616),Male,62.0,1963.0,11
Marvel,Owen Reece (Earth-616),Male,62.0,1963.0,11
Marvel,Phineas Mason (Earth-616),Male,62.0,1963.0,5
Marvel,Man-Beast (Earth-616),Male,62.0,1966.0,11
Marvel,Candace Southern (Earth-616),Female,62.0,1967.0,4
Marvel,Heather Glenn (Earth-616),Female,62.0,1975.0,10
Marvel,Rintrah (Earth-616),Male,62.0,1986.0,12
Marvel,Kevin Masterson (Earth-616),Male,62.0,1988.0,6
Marvel,Arkady Rossovich (Earth-616),Male,62.0,1992.0,1
Marvel,Karima Shapandar (Earth-616),Female,62.0,2000.0,-1
Marvel,Norah Winters (Earth-616),Female,62.0,2008.0,12
Marvel,Brandon Sharpe (Earth-616),Male,62.0,2010.0,8
Marvel,Plan Chu (Earth-616),Male,61.0,1956.0,10
Marvel,William Connors (Earth-616),Male,61.0,1963.0,11
Marvel,Modred (Earth-616),Male,61.0,1975.0,10
Marvel,James Darnell (Earth-616),Male,61.0,1980.0,12
Marvel,Carnage (Symbiote) (Earth-616),Agender,61.0,1992.0,3
Marvel,Venus (Siren) (Earth-616),Female,61.0,2006.0,10
Marvel,Lance Temple (Outlaw Kid) (Earth-616),Male,60.0,1954.0,9
Marvel,Impossible Man (Earth-616),Male,60.0,1963.0,-1
Marvel,Robert Hunter (Earth-616),Male,60.0,1974.0,9
Marvel,Onslaught (Psychic Entity) (Earth-616),Male,60.0,1996.0,5
Marvel,Irene Merryweather (Earth-616),Female,60.0,1997.0,11
Marvel,E.V.A. (Earth-616),Female,60.0,2002.0,9
Marvel,Mik (Moloid) (Earth-616),Male,60.0,2010.0,3
Marvel,Kro (Earth-616),Male,59.0,1940.0,8
Marvel,Toni Turner (Earth-616),Female,59.0,1962.0,1
Marvel,Melvin Potter (Earth-616),Male,59.0,1966.0,7
Marvel,Billy Russo (Earth-616),Male,59.0,1976.0,10
Marvel,Anath-Na Mut (Earth-616),Male,59.0,1977.0,-1
Marvel,Gilgamesh (Earth-616),Male,59.0,1977.0,7
Marvel,Rebecca Blake (Earth-616),Female,59.0,1978.0,11
Marvel,Biotron (Earth-616),Male,59.0,1979.0,1
Marvel,Ruth Bat-Seraph (Earth-616),Female,59.0,1980.0,8
Marvel,Sofia Mantega (Earth-616),Female,59.0,2003.0,7
Marvel,Nezhno Abidemi (Earth-616),Male,59.0,2006.0,4
Marvel,Thomas Shepherd (Earth-616),Male,59.0,2006.0,3
Marvel,Ken Mack (Earth-616),Male,59.0,2010.0,8
Marvel,Turg (Moloid) (Earth-616),Male,59.0,2010.0,3
Marvel,Ivan Petrovitch (Earth-616),Male,58.0,1970.0,8
Marvel,Robert Diamond (Earth-616),Male,58.0,1974.0,4
Marvel,Debra Whitman (Earth-616),Female,58.0,1979.0,9
Marvel,Cassandra Webb (Earth-616),Female,58.0,1980.0,11
Marvel,Claudette and Nicole St. Croix (Earth-616),Female,58.0,1994.0,9
Marvel,Greg Willis (Earth-616),Male,58.0,2005.0,8
Marvel,Korr (Moloid) (Earth-616),Unknown,58.0,2010.0,3
Marvel,Daniel Brito (Earth-616),Male,57.0,1964.0,3
Marvel,Jackson Brice (Earth-616),Male,57.0,1964.0,3
Marvel,Quincy Harker (Earth-616),Male,57.0,1973.0,3
Marvel,Duvid Fortunov (Earth-616),Male,57.0,1975.0,8
Marvel,Philippa Sontag (Earth-616),Female,57.0,1986.0,10
Marvel,Laurie Tromette (Earth-616),Female,57.0,2010.0,9
Marvel,Max Modell (Earth-616),Male,57.0,2011.0,1
Marvel,Arthur Pendragon (Earth-616),Male,56.0,1944.0,3
Marvel,Hera Argeia (Earth-616),Female,56.0,1949.0,4
Marvel,Johann Fennhoff (Earth-616),Male,56.0,1968.0,11
Marvel,Mesmero (Vincent) (Earth-616),Male,56.0,1968.0,10
Marvel,Martha Robertson (Earth-616),Female,56.0,1969.0,1
Marvel,James Braddock Jr. (Earth-616),Male,56.0,1976.0,12
Marvel,Ayesha (Earth-616),Female,56.0,1977.0,11
Marvel,Nebula (Earth-616),Female,56.0,1985.0,7
Marvel,Blackout (Lilin) (Earth-616),Male,56.0,1990.0,6
Marvel,Garrison Kane (Earth-616),Male,56.0,1991.0,9
Marvel,Phyla-Vell (Earth-616),Female,56.0,2004.0,1
Marvel,Vil (Earth-616),Female,56.0,2010.0,4
Marvel,Eliot Franklin (Clown) (Earth-616),Male,55.0,1962.0,9
Marvel,Psycho-Man (Earth-616),Male,55.0,1967.0,11
Marvel,Humanoid Experimental Robot B-Type Integrated Electronics (Earth-616),Male,55.0,1979.0,8
Marvel,Cleo Nefertiti (Earth-616),Female,55.0,1985.0,9
Marvel,Martha Connors (Earth-616),Female,54.0,1963.0,11
Marvel,Stan Lee (Earth-616),Male,54.0,1963.0,1
Marvel,Athena Parthenos (Earth-616),Female,54.0,1969.0,5
Marvel,Hector Ayala (Earth-616),Male,54.0,1975.0,12
Marvel,Blake Tower (Earth-616),Male,54.0,1976.0,1
Marvel,Dimitri Bukharin (Earth-616),Male,54.0,1978.0,4
Marvel,Captain Universe (Earth-616),Agender,54.0,1979.0,8
Marvel,Mister Negative (Earth-616),Male,54.0,2007.0,6
Marvel,William Lumpkin (Earth-616),Male,53.0,1963.0,-1
Marvel,Ego (Earth-616),Male,53.0,1966.0,9
Marvel,Bova Ayrshire (Earth-616),Female,53.0,1974.0,8
Marvel,Seth (Earth-616),Male,53.0,1975.0,10
Marvel,Brian Falsworth (Earth-616),Male,53.0,1977.0,7
Marvel,Nikolai Krylenko (Earth-616),Male,53.0,1978.0,4
Marvel,Valinor (Earth-616),Male,53.0,1979.0,3
Marvel,Ann Darnell (Earth-616),Female,53.0,1980.0,12
Marvel,Alexander Pierce (Earth-616),Male,53.0,1988.0,8
Marvel,Kayla Ballantine (Earth-616),Female,53.0,1989.0,11
Marvel,Vanessa Carlysle (Earth-616),Female,53.0,1991.0,-1
Marvel,Donyell Taylor (Earth-616),Male,53.0,1993.0,10
Marvel,Ken Ellis (Earth-616),Male,53.0,1994.0,11
Marvel,Teon Macik (Earth-616),Male,53.0,2010.0,12
Marvel,Wu (Earth-616),Male,53.0,2010.0,4
Marvel,Eva Bell (Earth-616),Female,53.0,2013.0,1
Marvel,Zuras (Earth-616),Male,52.0,1940.0,8
Marvel,Kevin Marlow (Earth-616),Male,52.0,1941.0,10
Marvel,Steven Rogers (William Burnside) (Earth-616),Male,52.0,1953.0,12
Marvel,Space Phantom (Earth-616),Male,52.0,1963.0,11
Marvel,Tana Nile (Earth-616),Female,52.0,1966.0,6
Marvel,Turk Barrett (Earth-616),Male,52.0,1970.0,10
Marvel,Xandarian Worldmind (Earth-616),Unknown,52.0,1977.0,4
Marvel,Argon (Microverse) (Earth-616),Male,52.0,1979.0,1
Marvel,Fabian Stankowicz (Earth-616),Male,52.0,1982.0,3
Marvel,Masque (Morlock) (Earth-616),Male,52.0,1983.0,5
Marvel,Manuel de la Rocha (Earth-616),Male,52.0,1984.0,6
Marvel,Kodiak Noatak (Earth-616),Male,52.0,1986.0,10
Marvel,Graydon Creed (Earth-616),Male,52.0,1993.0,1
Marvel,Max Eisenhardt (Joseph) (Earth-616),Male,52.0,1995.0,12
Marvel,Seward Trainer (Earth-616),Male,52.0,1995.0,1
Marvel,Tex Dawson (Earth-616),Male,51.0,1954.0,12
Marvel,Gunther Bain (Earth-616),Male,51.0,1964.0,11
Marvel,Jeryn Hogarth (Earth-616),Male,51.0,1977.0,8
Marvel,Robert Farrell (Earth-616),Male,51.0,1977.0,9
Marvel,Maximillian Zaran (Earth-616),Male,51.0,1979.0,6
Marvel,Chons (Earth-616),Male,51.0,1980.0,11
Marvel,Mikhail Ursus (Earth-616),Male,51.0,1981.0,4
Marvel,Joshua Guthrie (Earth-616),Male,51.0,1984.0,11
Marvel,Antonio Rodriguez (Earth-616),Male,51.0,1985.0,8
Marvel,Jack Hammer (Earth-616),Male,51.0,1993.0,8
Marvel,Neal Shaara (Earth-616),Male,51.0,2000.0,-1
Marvel,"John Jonah Jameson, Sr. (Earth-616)",Male,51.0,2009.0,1
Marvel,Terry Vance (Earth-616),Male,50.0,1940.0,8
Marvel,Aphrodite Ourania (Earth-616),Female,50.0,1948.0,8
Marvel,M-11 (Earth-616),Male,50.0,1954.0,5
Marvel,Sir Percy of Scandia (Earth-616),Male,50.0,1955.0,5
Marvel,Deborah Harris (Earth-616),Female,50.0,1965.0,10
Marvel,Llyra Morris (Earth-616),Female,50.0,1970.0,12
Marvel,Robert Kelly (Earth-616),Male,50.0,1980.0,5
Marvel,Susan Austin (Earth-616),Female,50.0,1988.0,6
Marvel,Amelia Voght (Earth-616),Female,50.0,1993.0,5
Marvel,Marshall Stone III (Earth-616),Male,50.0,1993.0,3
Marvel,Alexei Kravinoff (Earth-616),Male,50.0,1997.0,-1
Marvel,Guy Smith (Earth-616),Male,50.0,2001.0,8
Marvel,Tike Alicar (Earth-616),Male,50.0,2001.0,7
Marvel,Eden Fesi (Earth-616),Male,50.0,2009.0,7
Marvel,Raymond Dawson (Earth-616),Male,49.0,1940.0,9
Marvel,Henry Tinkelbaum (Earth-616),Male,49.0,1941.0,6
Marvel,Cookie Novak (Earth-616),Male,49.0,1951.0,11
Marvel,Hank Kelly (Earth-616),Unknown,49.0,1951.0,11
Marvel,Robert Rider (Earth-616),Male,49.0,1976.0,9
Marvel,Tania Belinskaya (Earth-616),Female,49.0,1976.0,5
Marvel,William Nasland (Earth-616),Male,49.0,1977.0,3
Marvel,Roger Bochs (Earth-616),Male,49.0,1983.0,8
Marvel,Marcus Stone (Earth-616),Male,49.0,1989.0,6
Marvel,Deidre Wentworth (Earth-616),Female,49.0,1991.0,7
Marvel,Fabian Cortez (Earth-616),Male,49.0,1991.0,10
Marvel,Sharra Neramani (Earth-616),Female,49.0,1993.0,6
Marvel,Rumiko Fujikawa (Earth-616),Female,49.0,1998.0,5
Marvel,Gabriel Cohuelo (Earth-616),Male,49.0,2010.0,10
Marvel,Phillip Coulson (Earth-616),Male,49.0,2012.0,1
Marvel,Christopher Muse (Earth-616),Male,49.0,2013.0,1
Marvel,Doctor Watson (Earth-616),Male,48.0,1940.0,8
Marvel,Abraham Erskine (Earth-616),Male,48.0,1941.0,3
Marvel,Umar (Earth-616),Female,48.0,1966.0,11
Marvel,Satannish (Earth-616),Male,48.0,1968.0,11
Marvel,Sha Shan (Earth-616),Female,48.0,1972.0,5
Marvel,Blood Brothers (Earth-616),Male,48.0,1973.0,-1
Marvel,Nekra Sinclair (Earth-616),Female,48.0,1973.0,8
Marvel,Abraham Brown (Earth-616),Male,48.0,1974.0,4
Marvel,Mamie Muggins (Earth-616),Female,48.0,1974.0,12
Marvel,In-Betweener (Earth-616),Male,48.0,1975.0,10
Marvel,Eric Payne (Earth-616),Male,48.0,1977.0,4
Marvel,Mentor (Imperial Guard) (Earth-616),Male,48.0,1977.0,10
Marvel,Starbolt (Earth-616),Male,48.0,1977.0,10
Marvel,Manta (Earth-616),Female,48.0,1980.0,9
Marvel,Lorelei (Asgardian) (Earth-616),Female,48.0,1983.0,11
Marvel,Grace Powell (Earth-616),Female,48.0,1991.0,3
Marvel,Rick Sheridan (Earth-616),Male,48.0,1991.0,6
Marvel,Frances Barrison (Earth-616),Female,48.0,1993.0,5
Marvel,Shirley Washington (Earth-616),Female,48.0,1996.0,1
Marvel,Tsu-Zana (Earth-616),Female,48.0,1996.0,11
Marvel,Richard Gilmore (Earth-616),Male,48.0,1998.0,9
Marvel,Tarene (Earth-616),Female,48.0,2000.0,-1
Marvel,Melati Kusuma (Earth-616),Female,48.0,2007.0,5
Marvel,Jonas Graymalkin (Earth-616),Male,48.0,2008.0,6
Marvel,Ulysses Bloodstone (Earth-616),Male,47.0,1960.0,-1
Marvel,Jack Pulver (Earth-616),Male,47.0,1962.0,9
Marvel,Maxwell Markham (Earth-616),Male,47.0,1974.0,12
Marvel,Baron Karza (Earth-616),Male,47.0,1979.0,1
Marvel,Lindsay McCabe (Earth-616),Female,47.0,1979.0,5
Marvel,Colin Hume (Earth-616),Male,47.0,1990.0,8
Marvel,Jason Powell (Earth-616),Male,47.0,1991.0,3
Marvel,Martha Johansson (Earth-616),Female,47.0,2001.0,11
Marvel,Regan Wyngarde (Earth-616),Female,47.0,2001.0,12
Marvel,Michael Pointer (Earth-616),Male,47.0,2006.0,4
Marvel,Jerry Sledge (Earth-616),Male,47.0,2008.0,7
Marvel,John Grey (Earth-616),Male,46.0,1964.0,5
Marvel,Jonathan Murdock (Earth-616),Male,46.0,1964.0,4
Marvel,Nicholas Bromwell (Earth-616),Male,46.0,1964.0,-1
Marvel,Edgar Plunder (Earth-616),Male,46.0,1966.0,1
Marvel,Vanessa Fisk (Earth-616),Female,46.0,1969.0,3
Marvel,Lissa Russell (Earth-616),Female,46.0,1972.0,-1
Marvel,Wundarr (Earth-616),Male,46.0,1973.0,10
Marvel,Bertrand Crawley (Earth-616),Male,46.0,1976.0,6
Marvel,Beverly Switzler (Earth-616),Female,46.0,1976.0,1
Marvel,Stephanie Hunter (Earth-616),Female,46.0,1980.0,11
Marvel,Rachel Carpenter (Earth-616),Female,46.0,1987.0,1
Marvel,Francis Ketch (Earth-616),Female,46.0,1990.0,5
Marvel,Jonathan Powell (Earth-616),Male,46.0,1991.0,3
Marvel,Cerise (Earth-616),Female,46.0,1992.0,1
Marvel,Jake Olson (Duplicate) (Earth-616),Male,46.0,1998.0,8
Marvel,Myles Alfred (Earth-616),Male,46.0,2001.0,8
Marvel,Gertrude Yorkes (Earth-616),Female,46.0,2003.0,7
Marvel,Alexander Aaron (Earth-616),Male,46.0,2006.0,3
Marvel,Kubark (Earth-616),Male,46.0,2011.0,12
Marvel,Elihas Starr (Earth-616),Male,45.0,1962.0,12
Marvel,James Wilson (Earth-616),Male,45.0,1970.0,9
Marvel,Claire Temple (Earth-616),Female,45.0,1972.0,8
Marvel,Eon (Earth-616),Unknown,45.0,1973.0,9
Marvel,Stuart Clarke (Earth-616),Male,45.0,1976.0,4
Marvel,Malekith (Earth-616),Male,45.0,1984.0,6
Marvel,Oswald Silkworth (Earth-616),Male,45.0,1984.0,-1
Marvel,Jesse Aaronson (Earth-616),Male,45.0,1998.0,10
Marvel,Miranda Leevald (Earth-616),Female,45.0,2001.0,12
Marvel,Angela del Toro (Earth-616),Female,45.0,2003.0,2
Marvel,Laurie Collins (Earth-616),Female,45.0,2003.0,8
Marvel,Gabriel Summers (Earth-616),Male,45.0,2006.0,1
Marvel,Miek (Earth-616),Male,45.0,2006.0,4
Marvel,Joseph Green (Earth-616),Male,45.0,2007.0,5
Marvel,Maki Matsumoto (Earth-616),Female,45.0,2008.0,11
Marvel,Mark Todd (Earth-616),Male,44.0,1941.0,3
Marvel,Robert Baxter (Earth-616),Male,44.0,1944.0,11
Marvel,Mordred (Earth-616),Male,44.0,1955.0,5
Marvel,Alexander Gentry (Earth-616),Male,44.0,1963.0,10
Marvel,Idunn (Earth-616),Female,44.0,1965.0,3
