Highest temp that day (F),Lowest temp that day (F),Date,Latitude,Longitude,Station name
63,38,1219,34.11667,-119.11667,Point Mugu
80,66,731,34.11667,-119.11667,Point Mugu
68,44,203,34.11667,-119.11667,Point Mugu
80,50,417,34.11667,-119.11667,Point Mugu
71,48,215,34.11667,-119.11667,Point Mugu
80,54,121,34.11667,-119.11667,Point Mugu
71,56,529,34.11667,-119.11667,Point Mugu
68,53,503,34.11667,-119.11667,Point Mugu
85,58,813,34.11667,-119.11667,Point Mugu
73,52,108,34.11667,-119.11667,Point Mugu
78,62,823,34.11667,-119.11667,Point Mugu
71,54,511,34.11667,-119.11667,Point Mugu
75,56,1005,34.11667,-119.11667,Point Mugu
76,54,1022,34.11667,-119.11667,Point Mugu
84,59,919,34.11667,-119.11667,Point Mugu
58,35,1228,34.11667,-119.11667,Point Mugu
71,41,1218,34.11667,-119.11667,Point Mugu
67,57,216,34.11667,-119.11667,Point Mugu
85,57,316,34.11667,-119.11667,Point Mugu
71,52,323,34.11667,-119.11667,Point Mugu
61,38,102,34.11667,-119.11667,Point Mugu
70,58,530,34.11667,-119.11667,Point Mugu
65,45,1204,32.7,-117.2,San Diego
74,65,809,32.7,-117.2,San Diego
60,39,1230,32.7,-117.2,San Diego
64,42,104,32.7,-117.2,San Diego
76,69,817,32.7,-117.2,San Diego
67,60,527,32.7,-117.2,San Diego
78,66,906,32.7,-117.2,San Diego
62,40,1231,32.7,-117.2,San Diego
67,47,117,32.7,-117.2,San Diego
65,59,604,32.7,-117.2,San Diego
76,64,701,32.7,-117.2,San Diego
92,69,1011,32.7,-117.2,San Diego
92,69,1010,32.7,-117.2,San Diego
74,63,710,32.7,-117.2,San Diego
69,61,613,32.7,-117.2,San Diego
74,66,703,32.7,-117.2,San Diego
78,72,1015,32.7,-117.2,San Diego
71,52,127,32.7,-117.2,San Diego
68,58,419,32.7,-117.2,San Diego
93,74,910,32.7,-117.2,San Diego
77,61,430,32.7,-117.2,San Diego
62,43,1219,32.7,-117.2,San Diego
75,69,825,32.7,-117.2,San Diego
77,71,921,32.7,-117.2,San Diego
68,50,308,32.7,-117.2,San Diego
78,68,923,32.7,-117.2,San Diego
79,70,804,32.7,-117.2,San Diego
72,60,328,32.7,-117.2,San Diego
67,50,1124,32.7,-117.2,San Diego
79,61,429,32.7,-117.2,San Diego
74,67,728,32.7,-117.2,San Diego
63,54,1126,32.7,-117.2,San Diego
82,69,816,32.7,-117.2,San Diego
65,54,204,32.7,-117.2,San Diego
73,52,128,32.7,-117.2,San Diego
59,46,1214,32.7,-117.2,San Diego
67,60,528,32.7,-117.2,San Diego
67,60,321,32.7,-117.2,San Diego
63,57,1125,32.7,-117.2,San Diego
65,55,217,32.7,-117.2,San Diego
71,59,329,32.7,-117.2,San Diego
63,48,1128,32.7,-117.2,San Diego
77,65,918,32.7,-117.2,San Diego
80,56,1101,32.7,-117.2,San Diego
62,44,1226,32.7,-117.2,San Diego
75,70,1016,32.7,-117.2,San Diego
64,61,525,32.7,-117.2,San Diego
69,53,324,32.7,-117.2,San Diego
78,70,922,32.7,-117.2,San Diego
67,59,529,32.7,-117.2,San Diego
71,63,621,32.7,-117.2,San Diego
64,54,1210,32.7,-117.2,San Diego
79,43,105,32.56667,-117.11667,Imperial Beach
75,47,404,32.56667,-117.11667,Imperial Beach
68,51,420,32.56667,-117.11667,Imperial Beach
87,60,1031,32.56667,-117.11667,Imperial Beach
69,53,423,32.56667,-117.11667,Imperial Beach
75,66,708,32.56667,-117.11667,Imperial Beach
59,53,301,32.56667,-117.11667,Imperial Beach
65,42,1231,32.56667,-117.11667,Imperial Beach
68,60,521,32.56667,-117.11667,Imperial Beach
66,49,113,32.56667,-117.11667,Imperial Beach
73,66,715,32.56667,-117.11667,Imperial Beach
76,47,1112,32.56667,-117.11667,Imperial Beach
68,60,531,32.56667,-117.11667,Imperial Beach
77,50,429,32.56667,-117.11667,Imperial Beach
81,63,929,32.56667,-117.11667,Imperial Beach
75,45,123,32.56667,-117.11667,Imperial Beach
71,46,1218,32.56667,-117.11667,Imperial Beach
70,54,319,32.56667,-117.11667,Imperial Beach
68,53,517,32.56667,-117.11667,Imperial Beach
70,50,415,32.56667,-117.11667,Imperial Beach
91,48,1121,32.56667,-117.11667,Imperial Beach
83,56,1101,32.56667,-117.11667,Imperial Beach
67,54,513,32.56667,-117.11667,Imperial Beach
80,69,1015,32.56667,-117.11667,Imperial Beach
66,48,119,32.56667,-117.11667,Imperial Beach
69,60,527,32.56667,-117.11667,Imperial Beach
74,57,1109,32.56667,-117.11667,Imperial Beach
60,40,102,32.56667,-117.11667,Imperial Beach
73,59,621,32.56667,-117.11667,Imperial Beach
68,53,519,32.56667,-117.11667,Imperial Beach
66,57,509,32.56667,-117.11667,Imperial Beach
79,62,1022,32.56667,-117.11667,Imperial Beach
62,49,302,32.56667,-117.11667,Imperial Beach
71,63,607,32.56667,-117.11667,Imperial Beach
74,49,1115,32.56667,-117.11667,Imperial Beach
83,55,428,32.56667,-117.11667,Imperial Beach
82,66,924,32.56667,-117.11667,Imperial Beach
75,50,1108,32.56667,-117.11667,Imperial Beach
74,49,128,32.56667,-117.11667,Imperial Beach
69,60,524,32.56667,-117.11667,Imperial Beach
73,56,1104,32.56667,-117.11667,Imperial Beach
68,49,409,32.56667,-117.11667,Imperial Beach
78,59,1025,32.56667,-117.11667,Imperial Beach
71,63,611,32.56667,-117.11667,Imperial Beach
78,46,1208,32.56667,-117.11667,Imperial Beach
86,51,1119,34.0236,-118.2911,Los Angeles
77,63,614,34.0236,-118.2911,Los Angeles
65,45,1219,34.0236,-118.2911,Los Angeles
67,51,407,34.0236,-118.2911,Los Angeles
87,64,929,34.0236,-118.2911,Los Angeles
83,67,801,34.0236,-118.2911,Los Angeles
88,57,213,34.0236,-118.2911,Los Angeles
73,62,610,34.0236,-118.2911,Los Angeles
82,61,1027,34.0236,-118.2911,Los Angeles
64,53,222,34.0236,-118.2911,Los Angeles
69,57,422,34.0236,-118.2911,Los Angeles
85,63,812,34.0236,-118.2911,Los Angeles
83,62,622,34.0236,-118.2911,Los Angeles
75,60,129,34.0236,-118.2911,Los Angeles
78,62,615,34.0236,-118.2911,Los Angeles
63,53,120,34.0236,-118.2911,Los Angeles
70,61,604,34.0236,-118.2911,Los Angeles
77,60,607,34.0236,-118.2911,Los Angeles
78,63,809,34.0236,-118.2911,Los Angeles
75,56,128,34.0236,-118.2911,Los Angeles
80,57,415,34.0236,-118.2911,Los Angeles
76,57,511,34.0236,-118.2911,Los Angeles
77,59,208,34.0236,-118.2911,Los Angeles
69,51,1115,34.0236,-118.2911,Los Angeles
77,51,305,34.0236,-118.2911,Los Angeles
100,74,1011,34.0236,-118.2911,Los Angeles
83,63,624,34.0236,-118.2911,Los Angeles
78,57,330,34.0236,-118.2911,Los Angeles
78,53,210,34.0236,-118.2911,Los Angeles
91,68,814,34.0236,-118.2911,Los Angeles
81,66,807,34.0236,-118.2911,Los Angeles
65,54,507,34.0236,-118.2911,Los Angeles
86,60,430,34.0236,-118.2911,Los Angeles
76,48,1118,34.0236,-118.2911,Los Angeles
85,69,831,34.0236,-118.2911,Los Angeles
65,52,1211,34.0236,-118.2911,Los Angeles
86,59,1101,34.0236,-118.2911,Los Angeles
63,50,508,34.0236,-118.2911,Los Angeles
82,69,1017,34.0236,-118.2911,Los Angeles
84,59,404,34.0236,-118.2911,Los Angeles
79,65,1019,34.0236,-118.2911,Los Angeles
101,76,909,34.0236,-118.2911,Los Angeles
70,55,420,34.0236,-118.2911,Los Angeles
75,59,601,34.0236,-118.2911,Los Angeles
62,42,1226,34.0236,-118.2911,Los Angeles
74,57,127,34.0236,-118.2911,Los Angeles
72,56,109,34.0236,-118.2911,Los Angeles
66,53,112,34.0236,-118.2911,Los Angeles
59,47,1214,34.0236,-118.2911,Los Angeles
86,67,806,34.0236,-118.2911,Los Angeles
89,66,930,34.0236,-118.2911,Los Angeles
75,59,1102,34.0236,-118.2911,Los Angeles
75,55,419,34.0236,-118.2911,Los Angeles
100,80,722,33.8222,-116.5043,Palm Springs
60,40,1227,33.8222,-116.5043,Palm Springs
108,81,812,33.8222,-116.5043,Palm Springs
86,56,219,33.8222,-116.5043,Palm Springs
62,38,1215,33.8222,-116.5043,Palm Springs
91,72,1018,33.8222,-116.5043,Palm Springs
78,50,1208,33.8222,-116.5043,Palm Springs
84,56,306,33.8222,-116.5043,Palm Springs
94,76,1016,33.8222,-116.5043,Palm Springs
84,64,311,33.8222,-116.5043,Palm Springs
63,37,1229,33.8222,-116.5043,Palm Springs
86,56,410,33.8222,-116.5043,Palm Springs
104,76,712,33.8222,-116.5043,Palm Springs
92,63,317,33.8222,-116.5043,Palm Springs
111,83,703,33.8222,-116.5043,Palm Springs
79,53,124,33.8222,-116.5043,Palm Springs
74,50,1223,33.8222,-116.5043,Palm Springs
84,50,1119,33.8222,-116.5043,Palm Springs
110,83,830,33.8222,-116.5043,Palm Springs
61,36,103,33.8222,-116.5043,Palm Springs
83,59,523,33.8222,-116.5043,Palm Springs
84,62,1121,33.8222,-116.5043,Palm Springs
101,89,825,33.8222,-116.5043,Palm Springs
111,81,818,33.8222,-116.5043,Palm Springs
81,66,415,33.8222,-116.5043,Palm Springs
77,52,305,33.8222,-116.5043,Palm Springs
92,60,417,33.8222,-116.5043,Palm Springs
70,40,1201,33.8222,-116.5043,Palm Springs
106,79,820,33.8222,-116.5043,Palm Springs
84,56,323,33.8222,-116.5043,Palm Springs
66,49,1222,33.8222,-116.5043,Palm Springs
77,47,1118,33.8222,-116.5043,Palm Springs
107,79,831,33.8222,-116.5043,Palm Springs
112,87,813,33.8222,-116.5043,Palm Springs
94,74,719,33.8222,-116.5043,Palm Springs
103,74,902,33.8222,-116.5043,Palm Springs
106,80,822,33.8222,-116.5043,Palm Springs
87,65,1020,33.8222,-116.5043,Palm Springs
104,77,927,33.8222,-116.5043,Palm Springs
87,63,524,33.8222,-116.5043,Palm Springs
83,59,422,33.8222,-116.5043,Palm Springs
66,56,515,33.8222,-116.5043,Palm Springs
102,76,1009,33.8222,-116.5043,Palm Springs
60,36,1230,33.8222,-116.5043,Palm Springs
61,47,1127,33.8222,-116.5043,Palm Springs
100,74,610,33.8222,-116.5043,Palm Springs
74,52,128,33.8222,-116.5043,Palm Springs
100,75,923,33.8222,-116.5043,Palm Springs
84,50,1120,33.8222,-116.5043,Palm Springs
97,69,1003,33.8222,-116.5043,Palm Springs
90,67,504,33.8222,-116.5043,Palm Springs
87,59,208,33.8222,-116.5043,Palm Springs
87,59,213,33.8222,-116.5043,Palm Springs
108,80,819,33.8222,-116.5043,Palm Springs
107,82,907,33.8222,-116.5043,Palm Springs
88,62,1022,33.8222,-116.5043,Palm Springs
90,62,1101,33.8222,-116.5043,Palm Springs
112,88,828,33.8222,-116.5043,Palm Springs
92,66,512,33.8222,-116.5043,Palm Springs
72,57,131,33.8222,-116.5043,Palm Springs
67,57,126,33.8222,-116.5043,Palm Springs
86,61,519,33.8222,-116.5043,Palm Springs
105,83,729,33.8222,-116.5043,Palm Springs
80,52,516,33.8222,-116.5043,Palm Springs
100,72,529,33.8222,-116.5043,Palm Springs
82,69,730,33.68,-117.86639,Santa Ana
77,62,1006,33.68,-117.86639,Santa Ana
85,61,501,33.68,-117.86639,Santa Ana
71,57,324,33.68,-117.86639,Santa Ana
59,44,1220,33.68,-117.86639,Santa Ana
74,49,1206,33.68,-117.86639,Santa Ana
93,76,910,33.68,-117.86639,Santa Ana
68,60,524,33.68,-117.86639,Santa Ana
64,58,111,33.68,-117.86639,Santa Ana
62,38,1215,33.68,-117.86639,Santa Ana
84,64,812,33.68,-117.86639,Santa Ana
68,58,522,33.68,-117.86639,Santa Ana
67,55,422,33.68,-117.86639,Santa Ana
83,67,629,33.68,-117.86639,Santa Ana
78,68,819,33.68,-117.86639,Santa Ana
84,67,919,33.68,-117.86639,Santa Ana
69,59,521,33.68,-117.86639,Santa Ana
64,52,1223,33.68,-117.86639,Santa Ana
60,44,1214,33.68,-117.86639,Santa Ana
76,50,1208,33.68,-117.86639,Santa Ana
103,67,1009,33.68,-117.86639,Santa Ana
76,60,329,33.68,-117.86639,Santa Ana
62,40,1230,33.68,-117.86639,Santa Ana
80,71,1015,33.68,-117.86639,Santa Ana
88,67,813,33.68,-117.86639,Santa Ana
66,49,1204,33.68,-117.86639,Santa Ana
65,53,1210,33.68,-117.86639,Santa Ana
77,66,716,33.68,-117.86639,Santa Ana
89,70,815,33.68,-117.86639,Santa Ana
69,58,520,33.68,-117.86639,Santa Ana
86,50,106,33.68,-117.86639,Santa Ana
69,50,303,33.68,-117.86639,Santa Ana
84,53,1122,33.68,-117.86639,Santa Ana
69,51,119,33.68,-117.86639,Santa Ana
94,71,1011,33.68,-117.86639,Santa Ana
63,57,120,33.68,-117.86639,Santa Ana
83,63,608,33.68,-117.86639,Santa Ana
77,66,810,33.68,-117.86639,Santa Ana
76,44,1202,33.68,-117.86639,Santa Ana
75,58,121,33.68,-117.86639,Santa Ana
72,60,219,33.68,-117.86639,Santa Ana
83,67,923,33.68,-117.86639,Santa Ana
87,61,1024,33.68,-117.86639,Santa Ana
72,59,414,33.68,-117.86639,Santa Ana
61,53,1125,33.68,-117.86639,Santa Ana
71,60,220,33.68,-117.86639,Santa Ana
88,54,312,33.68,-117.86639,Santa Ana
70,61,526,33.68,-117.86639,Santa Ana
87,59,326,33.68,-117.86639,Santa Ana
66,58,228,33.68,-117.86639,Santa Ana
79,57,328,33.68,-117.86639,Santa Ana
78,64,905,33.68,-117.86639,Santa Ana
62,41,1226,33.68,-117.86639,Santa Ana
80,51,412,36.78,-119.7194,Fresno
103,70,909,36.78,-119.7194,Fresno
102,71,827,36.78,-119.7194,Fresno
86,60,1007,36.78,-119.7194,Fresno
67,50,508,36.78,-119.7194,Fresno
73,52,515,36.78,-119.7194,Fresno
79,47,403,36.78,-119.7194,Fresno
72,45,415,36.78,-119.7194,Fresno
59,44,113,36.78,-119.7194,Fresno
98,66,823,36.78,-119.7194,Fresno
98,73,628,36.78,-119.7194,Fresno
74,53,1004,36.78,-119.7194,Fresno
50,39,117,36.78,-119.7194,Fresno
74,56,424,36.78,-119.7194,Fresno
98,74,913,36.78,-119.7194,Fresno
66,55,207,36.78,-119.7194,Fresno
86,56,905,36.78,-119.7194,Fresno
80,55,1021,36.78,-119.7194,Fresno
55,39,125,36.78,-119.7194,Fresno
56,48,407,36.78,-119.7194,Fresno
97,74,912,36.78,-119.7194,Fresno
101,69,717,36.78,-119.7194,Fresno
101,70,718,36.78,-119.7194,Fresno
79,47,309,36.78,-119.7194,Fresno
102,72,703,36.78,-119.7194,Fresno
95,63,715,36.78,-119.7194,Fresno
84,52,1026,36.78,-119.7194,Fresno
51,42,1115,36.78,-119.7194,Fresno
65,40,108,36.78,-119.7194,Fresno
53,37,1213,36.78,-119.7194,Fresno
98,70,922,36.78,-119.7194,Fresno
74,48,215,36.78,-119.7194,Fresno
73,50,312,36.78,-119.7194,Fresno
79,63,930,36.78,-119.7194,Fresno
72,50,324,36.78,-119.7194,Fresno
90,60,429,36.78,-119.7194,Fresno
63,45,130,36.78,-119.7194,Fresno
93,65,712,36.78,-119.7194,Fresno
102,68,825,36.78,-119.7194,Fresno
55,40,1116,36.78,-119.7194,Fresno
81,53,320,36.78,-119.7194,Fresno
92,64,831,36.78,-119.7194,Fresno
76,44,307,36.78,-119.7194,Fresno
74,56,317,36.78,-119.7194,Fresno
73,48,401,36.78,-119.7194,Fresno
76,48,216,36.78,-119.7194,Fresno
103,73,818,36.78,-119.7194,Fresno
75,49,426,36.78,-119.7194,Fresno
99,65,615,36.78,-119.7194,Fresno
65,47,129,36.78,-119.7194,Fresno
62,36,126,36.78,-119.7194,Fresno
90,59,528,36.78,-119.7194,Fresno
59,32,1218,36.78,-119.7194,Fresno
93,68,927,36.78,-119.7194,Fresno
76,51,512,36.78,-119.7194,Fresno
48,39,1219,36.78,-119.7194,Fresno
73,42,305,36.78,-119.7194,Fresno
83,55,1024,36.78,-119.7194,Fresno
54,41,122,36.78,-119.7194,Fresno
78,54,331,36.78,-119.7194,Fresno
58,38,101,34.01583,-118.45138999999999,Santa Monica
80,63,929,34.01583,-118.45138999999999,Santa Monica
83,66,919,34.01583,-118.45138999999999,Santa Monica
76,67,1018,34.01583,-118.45138999999999,Santa Monica
69,58,503,34.01583,-118.45138999999999,Santa Monica
58,40,102,34.01583,-118.45138999999999,Santa Monica
80,60,1026,34.01583,-118.45138999999999,Santa Monica
64,53,207,34.01583,-118.45138999999999,Santa Monica
74,48,1112,34.01583,-118.45138999999999,Santa Monica
67,56,217,34.01583,-118.45138999999999,Santa Monica
87,73,911,34.01583,-118.45138999999999,Santa Monica
66,56,422,34.01583,-118.45138999999999,Santa Monica
75,56,128,34.01583,-118.45138999999999,Santa Monica
83,71,1014,34.01583,-118.45138999999999,Santa Monica
83,70,914,34.01583,-118.45138999999999,Santa Monica
77,67,916,34.01583,-118.45138999999999,Santa Monica
71,59,320,34.01583,-118.45138999999999,Santa Monica
76,59,622,34.01583,-118.45138999999999,Santa Monica
77,66,727,34.01583,-118.45138999999999,Santa Monica
88,59,609,34.01583,-118.45138999999999,Santa Monica
68,58,618,34.01583,-118.45138999999999,Santa Monica
64,49,1116,34.01583,-118.45138999999999,Santa Monica
67,53,510,34.01583,-118.45138999999999,Santa Monica
63,52,508,34.01583,-118.45138999999999,Santa Monica
61,37,1227,34.01583,-118.45138999999999,Santa Monica
67,50,1115,34.01583,-118.45138999999999,Santa Monica
73,58,328,34.01583,-118.45138999999999,Santa Monica
82,69,826,34.01583,-118.45138999999999,Santa Monica
76,62,623,34.01583,-118.45138999999999,Santa Monica
68,59,322,34.01583,-118.45138999999999,Santa Monica
63,47,302,34.01583,-118.45138999999999,Santa Monica
75,59,325,34.01583,-118.45138999999999,Santa Monica
84,64,1025,34.01583,-118.45138999999999,Santa Monica
67,50,1110,34.01583,-118.45138999999999,Santa Monica
67,54,206,34.01583,-118.45138999999999,Santa Monica
78,67,820,34.01583,-118.45138999999999,Santa Monica
72,55,210,34.01583,-118.45138999999999,Santa Monica
61,47,1215,34.01583,-118.45138999999999,Santa Monica
96,72,1011,34.01583,-118.45138999999999,Santa Monica
57,38,1228,34.01583,-118.45138999999999,Santa Monica
85,57,312,34.01583,-118.45138999999999,Santa Monica
77,49,1113,34.01583,-118.45138999999999,Santa Monica
73,50,201,34.01583,-118.45138999999999,Santa Monica
78,69,723,34.01583,-118.45138999999999,Santa Monica
79,68,722,34.01583,-118.45138999999999,Santa Monica
81,55,1120,34.01583,-118.45138999999999,Santa Monica
70,57,329,34.01583,-118.45138999999999,Santa Monica
66,45,1128,34.01583,-118.45138999999999,Santa Monica
69,56,511,34.01583,-118.45138999999999,Santa Monica
84,54,1006,39.1019,-121.5677,Marysville
103,59,816,39.1019,-121.5677,Marysville
91,55,529,39.1019,-121.5677,Marysville
51,45,118,39.1019,-121.5677,Marysville
60,36,123,39.1019,-121.5677,Marysville
94,59,924,39.1019,-121.5677,Marysville
53,33,1212,39.1019,-121.5677,Marysville
78,56,523,39.1019,-121.5677,Marysville
85,46,418,39.1019,-121.5677,Marysville
68,34,225,39.1019,-121.5677,Marysville
98,69,628,39.1019,-121.5677,Marysville
100,67,731,39.1019,-121.5677,Marysville
65,56,207,39.1019,-121.5677,Marysville
93,58,726,39.1019,-121.5677,Marysville
62,42,110,39.1019,-121.5677,Marysville
92,53,725,39.1019,-121.5677,Marysville
74,50,331,39.1019,-121.5677,Marysville
102,67,704,39.1019,-121.5677,Marysville
66,41,1123,39.1019,-121.5677,Marysville
59,47,127,39.1019,-121.5677,Marysville
51,45,116,39.1019,-121.5677,Marysville
79,52,519,39.1019,-121.5677,Marysville
56,28,1128,39.1019,-121.5677,Marysville
94,62,706,39.1019,-121.5677,Marysville
53,28,103,39.1019,-121.5677,Marysville
65,40,204,39.1019,-121.5677,Marysville
90,55,615,39.1019,-121.5677,Marysville
65,40,1104,39.1019,-121.5677,Marysville
93,54,831,39.1019,-121.5677,Marysville
86,50,429,39.1019,-121.5677,Marysville
80,47,413,39.1019,-121.5677,Marysville
97,65,719,39.1019,-121.5677,Marysville
92,58,1014,39.1019,-121.5677,Marysville
90,59,711,39.1019,-121.5677,Marysville
66,42,223,39.1019,-121.5677,Marysville
75,53,517,39.1019,-121.5677,Marysville
107,64,729,39.1019,-121.5677,Marysville
80,56,917,39.1019,-121.5677,Marysville
71,43,404,39.1019,-121.5677,Marysville
94,54,1012,39.1019,-121.5677,Marysville
67,48,220,39.1019,-121.5677,Marysville
66,42,227,39.1019,-121.5677,Marysville
87,59,820,39.1019,-121.5677,Marysville
92,61,812,39.1019,-121.5677,Marysville
70,50,324,39.1019,-121.5677,Marysville
81,51,506,39.1019,-121.5677,Marysville
64,36,201,39.1019,-121.5677,Marysville
63,43,302,39.1019,-121.5677,Marysville
68,38,1107,39.1019,-121.5677,Marysville
70,57,930,39.1019,-121.5677,Marysville
60,49,1102,39.1019,-121.5677,Marysville
78,57,1001,39.1019,-121.5677,Marysville
102,68,911,39.1019,-121.5677,Marysville
84,47,328,39.1019,-121.5677,Marysville
97,57,809,39.1019,-121.5677,Marysville
106,68,630,39.1019,-121.5677,Marysville
91,58,806,39.1019,-121.5677,Marysville
67,37,303,39.1019,-121.5677,Marysville
70,45,128,39.1019,-121.5677,Marysville
92,55,928,39.1019,-121.5677,Marysville
81,50,509,39.1019,-121.5677,Marysville
67,53,316,39.1019,-121.5677,Marysville
67,42,203,39.1019,-121.5677,Marysville
61,46,1206,39.1019,-121.5677,Marysville
81,50,423,39.1019,-121.5677,Marysville
61,41,223,35.23722,-120.64138999999999,San Luis Obispo
62,53,421,35.23722,-120.64138999999999,San Luis Obispo
73,40,116,35.23722,-120.64138999999999,San Luis Obispo
74,50,1118,35.23722,-120.64138999999999,San Luis Obispo
80,53,609,35.23722,-120.64138999999999,San Luis Obispo
60,46,1211,35.23722,-120.64138999999999,San Luis Obispo
79,59,713,35.23722,-120.64138999999999,San Luis Obispo
69,47,111,35.23722,-120.64138999999999,San Luis Obispo
90,61,925,35.23722,-120.64138999999999,San Luis Obispo
92,66,1013,35.23722,-120.64138999999999,San Luis Obispo
80,58,903,35.23722,-120.64138999999999,San Luis Obispo
80,58,728,35.23722,-120.64138999999999,San Luis Obispo
70,40,1203,35.23722,-120.64138999999999,San Luis Obispo
98,62,909,35.23722,-120.64138999999999,San Luis Obispo
78,63,821,35.23722,-120.64138999999999,San Luis Obispo
63,36,1216,35.23722,-120.64138999999999,San Luis Obispo
83,43,1113,35.23722,-120.64138999999999,San Luis Obispo
70,40,1206,35.23722,-120.64138999999999,San Luis Obispo
86,52,620,35.23722,-120.64138999999999,San Luis Obispo
70,53,605,35.23722,-120.64138999999999,San Luis Obispo
65,51,521,35.23722,-120.64138999999999,San Luis Obispo
83,56,814,35.23722,-120.64138999999999,San Luis Obispo
69,54,208,35.23722,-120.64138999999999,San Luis Obispo
58,52,217,35.23722,-120.64138999999999,San Luis Obispo
76,41,411,35.23722,-120.64138999999999,San Luis Obispo
73,38,201,35.23722,-120.64138999999999,San Luis Obispo
90,50,326,35.23722,-120.64138999999999,San Luis Obispo
80,39,124,35.23722,-120.64138999999999,San Luis Obispo
71,45,113,35.23722,-120.64138999999999,San Luis Obispo
70,48,502,35.23722,-120.64138999999999,San Luis Obispo
79,60,712,35.23722,-120.64138999999999,San Luis Obispo
59,42,1224,35.23722,-120.64138999999999,San Luis Obispo
61,51,507,35.23722,-120.64138999999999,San Luis Obispo
77,52,616,35.23722,-120.64138999999999,San Luis Obispo
73,46,409,35.23722,-120.64138999999999,San Luis Obispo
78,53,607,35.23722,-120.64138999999999,San Luis Obispo
76,39,305,35.23722,-120.64138999999999,San Luis Obispo
83,52,608,35.23722,-120.64138999999999,San Luis Obispo
73,50,428,35.23722,-120.64138999999999,San Luis Obispo
77,59,710,35.23722,-120.64138999999999,San Luis Obispo
84,60,817,35.23722,-120.64138999999999,San Luis Obispo
95,56,1012,35.23722,-120.64138999999999,San Luis Obispo
61,46,222,35.23722,-120.64138999999999,San Luis Obispo
77,49,412,35.23722,-120.64138999999999,San Luis Obispo
81,45,214,35.23722,-120.64138999999999,San Luis Obispo
82,44,213,35.23722,-120.64138999999999,San Luis Obispo
65,53,505,35.23722,-120.64138999999999,San Luis Obispo
79,57,629,35.23722,-120.64138999999999,San Luis Obispo
90,59,826,35.23722,-120.64138999999999,San Luis Obispo
91,58,926,35.23722,-120.64138999999999,San Luis Obispo
80,53,1006,35.23722,-120.64138999999999,San Luis Obispo
68,47,1204,35.23722,-120.64138999999999,San Luis Obispo
69,38,1217,35.23722,-120.64138999999999,San Luis Obispo
61,40,128,35.6697,-120.6283,Paso Robles
79,50,531,35.6697,-120.6283,Paso Robles
87,45,905,35.6697,-120.6283,Paso Robles
97,55,1009,35.6697,-120.6283,Paso Robles
73,36,203,35.6697,-120.6283,Paso Robles
97,52,1011,35.6697,-120.6283,Paso Robles
71,35,1207,35.6697,-120.6283,Paso Robles
66,37,130,35.6697,-120.6283,Paso Robles
67,47,506,35.6697,-120.6283,Paso Robles
61,26,1129,35.6697,-120.6283,Paso Robles
104,57,815,35.6697,-120.6283,Paso Robles
69,36,1119,35.6697,-120.6283,Paso Robles
71,32,107,35.6697,-120.6283,Paso Robles
65,41,1103,35.6697,-120.6283,Paso Robles
89,45,1031,35.6697,-120.6283,Paso Robles
78,35,415,35.6697,-120.6283,Paso Robles
78,60,914,35.6697,-120.6283,Paso Robles
79,39,1121,35.6697,-120.6283,Paso Robles
84,40,502,35.6697,-120.6283,Paso Robles
62,35,114,35.6697,-120.6283,Paso Robles
91,42,326,35.6697,-120.6283,Paso Robles
98,57,703,35.6697,-120.6283,Paso Robles
90,50,1007,35.6697,-120.6283,Paso Robles
75,42,216,35.6697,-120.6283,Paso Robles
93,50,528,35.6697,-120.6283,Paso Robles
89,59,803,35.6697,-120.6283,Paso Robles
87,48,328,35.6697,-120.6283,Paso Robles
83,47,917,35.6697,-120.6283,Paso Robles
56,24,101,35.6697,-120.6283,Paso Robles
79,45,426,35.6697,-120.6283,Paso Robles
101,50,619,35.6697,-120.6283,Paso Robles
76,45,519,35.6697,-120.6283,Paso Robles
77,49,509,35.6697,-120.6283,Paso Robles
98,55,626,35.6697,-120.6283,Paso Robles
94,48,428,35.6697,-120.6283,Paso Robles
92,49,429,35.6697,-120.6283,Paso Robles
64,30,1201,35.6697,-120.6283,Paso Robles
87,42,418,35.6697,-120.6283,Paso Robles
76,42,512,35.6697,-120.6283,Paso Robles
94,55,813,35.6697,-120.6283,Paso Robles
71,50,515,35.6697,-120.6283,Paso Robles
55,30,1127,35.6697,-120.6283,Paso Robles
93,59,802,35.6697,-120.6283,Paso Robles
69,46,503,35.6697,-120.6283,Paso Robles
86,38,417,35.6697,-120.6283,Paso Robles
69,42,513,35.6697,-120.6283,Paso Robles
74,48,517,35.6697,-120.6283,Paso Robles
72,39,211,35.6697,-120.6283,Paso Robles
99,51,607,35.6697,-120.6283,Paso Robles
71,58,916,39.49,-121.61833,Oroville
72,57,930,39.49,-121.61833,Oroville
85,59,830,39.49,-121.61833,Oroville
71,46,402,39.49,-121.61833,Oroville
73,41,226,39.49,-121.61833,Oroville
85,53,327,39.49,-121.61833,Oroville
67,41,223,39.49,-121.61833,Oroville
86,58,428,39.49,-121.61833,Oroville
82,54,510,39.49,-121.61833,Oroville
91,66,707,39.49,-121.61833,Oroville
82,49,328,39.49,-121.61833,Oroville
61,42,111,39.49,-121.61833,Oroville
95,65,606,39.49,-121.61833,Oroville
100,68,827,39.49,-121.61833,Oroville
60,42,1124,39.49,-121.61833,Oroville
55,37,1213,39.49,-121.61833,Oroville
